asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,category,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders,storage_utilization_ratio_num,storage_utilization_ratio_cat,volume_units_adapt,breakdown_incentive_fee_amount_clean,item_volume_m3,estimated_total_item_volume_m3,est_vol_for_sus_m3,base_rate_per_m3,utilization_surcharge_rate_per_m3,volume_units_standardized
B0786KK4TG,X002326XGB,TuboPlus- TUBOX3 BLU 2020 Pallina da tennis e paddle Pressurizer Bottle - Salva le palle da un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,MXP5,IT,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.61,0.35,0.0004,2025-01-01,3.8,weeks,27.54,0.0,0.26,0.0004,0.01,0.0,EUR,0.01,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0004,0.0004,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboPlus- TUBOX3 BLU 2020 Pallina da tennis e paddle Pressurizer Bottle - Salva le palle da un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,MXP5,IT,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.39,0.0,0.0006,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0,0.015,0.0,EUR,0.015,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0006,0.0,27.54,0.0,cubic meters
B0BTDTVCG2,X00273BAK5,TUBOPLUS TuboX3 Color Pressurizzatore di palline da tennis e paddle | Colore bianco,MXP5,IT,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.42,0.0,0.0006,2025-01-01,3.8,weeks,27.54,0.0,0.42,0.0006,0.0155,0.0,EUR,0.0155,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0006,0.0006,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,BCN1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.13,0.0,0.0003,2025-01-01,3.8,weeks,27.54,0.0,0.06,0.0001,0.0078,0.0,EUR,0.0078,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0003,0.0001,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,BCN1,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.13,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.06,0.0001,0.0037,0.0,EUR,0.0037,Others,False,False,0.0,--,0.03,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0001,0.0001,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,BCN1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,1.23,0.0,0.0021,2025-01-01,3.8,weeks,27.54,0.0,0.19,0.0004,0.0595,0.0,EUR,0.0595,Others,False,False,0.0,--,0.26,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0021,0.0004,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,BCN1,ES,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,0.26,0.0,0.0005,2025-01-01,3.8,weeks,27.54,0.0,0.23,0.0005,0.0138,0.0,EUR,0.0138,Others,False,False,0.0,--,0.03,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0005,0.0005,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,BCN1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.58,0.0,0.0008,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0,0.0227,0.0,EUR,0.0227,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0008,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,BCN1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.13,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.06,0.0001,0.0026,0.0,EUR,0.0026,Others,False,False,0.0,--,0.06,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0001,0.0001,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,BCN4,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.06,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0001,0.0018,0.0,EUR,0.0018,Others,False,False,0.0,--,0.03,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0001,0.0001,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,BCN4,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.35,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.1,0.0001,0.0034,0.0,EUR,0.0034,Others,False,False,0.0,--,0.26,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0001,0.0001,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,BCN4,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,0.03,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0001,0.0018,0.0,EUR,0.0018,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0001,0.0001,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,BCN4,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.61,0.0,0.0009,2025-01-01,3.8,weeks,27.54,0.0,0.61,0.0009,0.0219,0.0,EUR,0.0219,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0009,0.0009,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,BCN4,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.16,0.0,0.0,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0,0.0012,0.0,EUR,0.0012,Others,False,False,0.0,--,0.16,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,MAD4,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-01-01,3.8,weeks,27.54,0.0,0.1,0.0002,0.0058,0.0,EUR,0.0058,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0002,0.0002,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,MAD4,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.13,0.0,0.0003,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0001,0.0078,0.0,EUR,0.0078,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0003,0.0001,27.54,0.0,cubic meters
B09266N893,X001D1A0DZ,TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel,MAD4,ES,22.8,8.4,8.3,centimeters,0.53,kilograms,0.0016,cubic meters,Standard-Size,0.74,0.0,0.0012,2025-01-01,3.8,weeks,27.54,0.0,0.74,0.0012,0.0328,0.0,EUR,0.0328,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0016,0.0,0.0016,0.0012,0.0012,27.54,0.0,cubic meters
B09266N893,X001D1A0DZ,TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel,MAD4,ES,22.8,8.4,8.3,centimeters,0.53,kilograms,0.0016,cubic meters,Standard-Size,0.65,0.0,0.001,2025-01-01,3.8,weeks,27.54,0.0,0.65,0.001,0.0285,0.0,EUR,0.0285,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0016,0.0,0.0016,0.001,0.001,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,MAD4,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.06,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.0024,0.0,EUR,0.0024,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0001,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,MAD4,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,2.0,0.0,0.0044,2025-01-01,3.8,weeks,27.54,0.0,2.0,0.0044,0.1225,0.0,EUR,0.1225,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0044,0.0044,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,MAD4,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,0.13,0.0,0.0003,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.0079,0.0,EUR,0.0079,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0003,0.0,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,MAD4,ES,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.03,0.0,0.0,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.0013,0.0,EUR,0.0013,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0,0.0,27.54,0.0,cubic meters
B09266N893,X001WZYUT7,TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel,MAD4,ES,22.8,8.4,8.3,centimeters,0.53,kilograms,0.0016,cubic meters,Standard-Size,0.19,0.0,0.0003,2025-01-01,3.8,weeks,27.54,0.0,0.19,0.0003,0.0086,0.0,EUR,0.0086,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0016,0.0,0.0016,0.0003,0.0003,27.54,0.0,cubic meters
B0BTDSDQC5,X001XS4N8B,TUBOX3 (SIN Bomba) - Multiplica X7 La Vida De Tus Pelotas | Presurizador Pelotas Pádel | Recupera La Presión De Tus Bolas Después De Cada Partido | Bote para 3 Pelotas | Accesorios Pádel,MAD4,ES,24.0,8.4,8.3,centimeters,0.37,kilograms,0.0017,cubic meters,Standard-Size,2.0,0.0,0.0033,2025-01-01,3.8,weeks,27.54,0.0,2.0,0.0033,0.0931,0.0,EUR,0.0931,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0017,0.0,0.0017,0.0033,0.0033,27.54,0.0,cubic meters
B0CZMGFD3S,X001ZWRDZP,TUBOPLUS 29PSI X3e (Incluye Bomba de Aire),MAD4,ES,24.5,9.0,8.9,centimeters,0.39,kilograms,0.002,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.0053,0.0,EUR,0.0053,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.002,0.0,0.002,0.0002,0.0,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),MAD4,ES,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,0.39,0.0,0.0007,2025-01-01,3.8,weeks,27.54,0.0,0.39,0.0007,0.0208,0.0,EUR,0.0208,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0019,0.0,0.0019,0.0007,0.0007,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),MAD4,ES,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,0.32,0.0,0.0006,2025-01-01,3.8,weeks,27.54,0.0,0.13,0.0002,0.0173,0.0,EUR,0.0173,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0019,0.0,0.0019,0.0006,0.0002,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,MAD4,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-01-01,3.8,weeks,27.54,0.0,1.0,0.0014,0.0389,0.0,EUR,0.0389,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0014,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,MAD4,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.58,0.0,0.0008,2025-01-01,3.8,weeks,27.54,0.0,0.58,0.0008,0.023,0.0,EUR,0.023,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0008,0.0008,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,MAD4,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.35,0.0,0.0005,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.014,0.0,EUR,0.014,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0005,0.0,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS- TUBOX3 Naranja 2020 Bote Presurizador de Pelotas de Tenis y Padel - Ahorra Bolas por un Tubo!! - Más Vida para Tus Bolas – Made in Zaragoza-Spain –,MAD7,ES,20.19,8.5,8.5,centimeters,0.32,kilograms,0.0015,cubic meters,Standard-Size,0.97,0.0,0.0014,2025-01-01,3.8,weeks,27.54,0.0,0.97,0.0014,0.0388,0.0,EUR,0.0388,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0015,0.0,0.0015,0.0014,0.0014,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,MAD7,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,13.45,0.0,0.029,2025-01-01,3.8,weeks,27.54,0.0,0.61,0.0013,0.7972,0.0,EUR,0.7972,Others,False,False,0.0,--,0.1,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.029,0.0013,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,MAD7,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,3.48,0.0,0.004,2025-01-01,3.8,weeks,27.54,0.0,0.26,0.0004,0.1108,0.0,EUR,0.1108,Others,False,False,0.0,--,1.1,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.004,0.0004,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,MAD7,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,4.06,0.0,0.0079,2025-01-01,3.8,weeks,27.54,0.0,0.26,0.0006,0.2166,0.0,EUR,0.2166,Others,False,False,0.0,--,0.48,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0079,0.0006,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,MAD7,ES,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.1,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.0025,0.0,EUR,0.0025,Others,False,False,0.0,--,0.03,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0001,0.0,27.54,0.0,cubic meters
B0CZMGFD3S,X001ZWRDZP,TUBOPLUS 29PSI X3e (Incluye Bomba de Aire),MAD7,ES,24.5,9.0,8.9,centimeters,0.39,kilograms,0.002,cubic meters,Standard-Size,0.1,0.0,0.0001,2025-01-01,3.8,weeks,27.54,0.0,0.06,0.0001,0.0035,0.0,EUR,0.0035,Others,False,False,0.0,--,0.03,3.8,Menos de 6 meses,0.002,0.0,0.002,0.0001,0.0001,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),MAD7,ES,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,0.29,0.0,0.0003,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0001,0.0086,0.0,EUR,0.0086,Others,False,False,0.0,--,0.13,3.8,Menos de 6 meses,0.0019,0.0,0.0019,0.0003,0.0001,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,MAD7,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,3.13,0.0,0.0044,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0,0.1201,0.0,EUR,0.1201,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0044,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,MAD7,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,1.61,0.0,0.002,2025-01-01,3.8,weeks,27.54,0.0,0.23,0.0003,0.0554,0.0,EUR,0.0554,Others,False,False,0.0,--,0.23,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.002,0.0003,27.54,0.0,cubic meters
B0786KK4TG,X0026RCV6J,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,MAD7,ES,20.1,8.5,8.4,centimeters,0.32,kilograms,0.0014,cubic meters,Standard-Size,0.42,0.0,0.0006,2025-01-01,3.8,weeks,27.54,0.0,0.42,0.0006,0.0165,0.0,EUR,0.0165,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0006,0.0006,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,OVD1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,32.06,0.0,0.0696,2025-01-01,3.8,weeks,27.54,0.0,0.1,0.0002,1.9173,0.0,EUR,1.9173,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0696,0.0002,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,OVD1,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,7.9,0.0,0.0104,2025-01-01,3.8,weeks,27.54,0.0,0.39,0.0005,0.2858,0.0,EUR,0.2858,Others,False,False,0.0,--,0.26,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0104,0.0005,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,OVD1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,44.03,0.0,0.0968,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0001,2.6655,0.0,EUR,2.6655,Others,False,False,0.0,--,0.06,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0968,0.0001,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,OVD1,ES,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,19.29,0.0,0.027,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.7444,0.0,EUR,0.7444,Others,False,False,0.0,--,0.35,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.027,0.0,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,OVD1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,8.9,0.0,0.0124,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.3424,0.0,EUR,0.3424,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0124,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,OVD1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,5.48,0.0,0.0078,2025-01-01,3.8,weeks,27.54,0.0,0.03,0.0,0.2145,0.0,EUR,0.2145,Others,False,False,0.0,--,0.0,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0078,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,RMU1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,45.65,0.0,0.0973,2025-01-01,3.8,weeks,27.54,0.0,0.61,0.0013,2.6813,0.0,EUR,2.6813,Others,False,False,0.0,--,0.84,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0973,0.0013,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,RMU1,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.19,0.0,0.0012,2025-01-01,3.8,weeks,27.54,0.0,0.06,0.0001,0.0326,0.0,EUR,0.0326,Others,False,False,0.0,--,0.32,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0012,0.0001,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,RMU1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,27.84,0.0,0.0606,2025-01-01,3.8,weeks,27.54,0.0,0.23,0.0005,1.6714,0.0,EUR,1.6714,Others,False,False,0.0,--,0.29,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0606,0.0005,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,RMU1,ES,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,18.13,0.0,0.0258,2025-01-01,3.8,weeks,27.54,0.0,0.0,0.0,0.7122,0.0,EUR,0.7122,Others,False,False,0.0,--,0.03,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0258,0.0,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,RMU1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,3.06,0.0,0.0039,2025-01-01,3.8,weeks,27.54,0.0,0.1,0.0001,0.1068,0.0,EUR,0.1068,Others,False,False,0.0,--,0.29,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0039,0.0001,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,RMU1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,1.71,0.0,0.0024,2025-01-01,3.8,weeks,27.54,0.0,0.32,0.0005,0.0657,0.0,EUR,0.0657,Others,False,False,0.0,--,0.1,3.8,Menos de 6 meses,0.0014,0.0,0.0014,0.0024,0.0005,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,SVQ1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,21.81,0.0,0.0472,2025-01-01,3.8,weeks,27.54,0.0,0.35,0.0008,1.2994,0.0,EUR,1.2994,Others,False,False,0.0,--,0.06,3.8,Menos de 6 meses,0.0022,0.0,0.0022,0.0472,0.0008,27.54,0.0,cubic meters
